"customer_id","customer_name","customer_email","customer_address","age","gender","occupation","policy_id","policy_type","policy_start_date","claim_id","claim_date","claim_amount"
5782,"Olivia Munoz","robertssabrina@example.net","0629 Steven Courts Suite 052
Owenshaven, KY 87751",19,"Male","Restaurant manager",2806,"AUTO_INSURANCE","2022-08-26",828,"2022-04-15",9470
941,"Donald White","zlopez@example.net","07537 Beasley Shores Apt. 200
Jonathanview, HI 24375",29,"Male","Physiological scientist",8533,"AUTO_INSURANCE","2022-11-11",829,"2021-05-06",7180
7973,"Michael Bonilla","tcarr@example.net","74193 Kendra Ports
South William, NJ 70253",52,"Female","Human resources officer",6017,"AUTO_INSURANCE","2022-05-28",830,"2021-06-29",1335
2956,"Brandon Myers","phyllis31@example.com","Unit 3413 Box 7981
DPO AE 43525",62,"Female","Mental health nurse",3476,"LIFE_INSURANCE","2022-07-01",831,"2021-05-19",2937
4635,"James Guerrero","krystalsanders@example.com","7246 Christopher Islands Suite 613
Jameshaven, VI 33286",51,"Male","Research officer, political party",402,"HEALTH_INSURANCE","2024-01-31",832,"2022-02-04",3437
7739,"Kyle Fuller","crosspaul@example.com","2410 Alejandra Junctions Apt. 328
Juanbury, WA 47174",38,"Male","Retail manager",5251,"AUTO_INSURANCE","2023-08-28",833,"2022-11-14",847
968,"Miguel Soto DVM","matthew79@example.com","3211 Harris Center Apt. 441
Randallview, PA 16212",60,"Female","Engineer, maintenance",1366,"LIFE_INSURANCE","2023-10-07",834,"2023-01-10",3467
3763,"Christopher Wheeler","ulogan@example.com","4381 Mcguire Alley Apt. 788
Robinberg, WI 88206",57,"Female","Interior and spatial designer",5585,"LIFE_INSURANCE","2022-11-19",835,"2022-08-11",9296
8915,"Ronald Camacho","katherinebarber@example.org","581 Cross Avenue Suite 406
East Hunterberg, GA 55247",31,"Female","Child psychotherapist",2758,"LIFE_INSURANCE","2023-06-22",836,"2021-08-12",1137
8798,"Jason Patton","deborah96@example.org","6487 Marc Manor
North Danielport, MS 80698",57,"Male","Airline pilot",469,"HEALTH_INSURANCE","2023-06-22",837,"2022-11-04",9113
8773,"Cassandra Davis","annjacobson@example.com","26803 Cardenas Plains
Parkerville, WI 90694",26,"Female","Marketing executive",5688,"LIFE_INSURANCE","2023-04-14",838,"2021-11-30",2930
6024,"Stephanie Price","pmoore@example.org","25564 Greene Haven Apt. 230
North Shawn, FL 90170",52,"Female","Psychologist, prison and probation services",1902,"LIFE_INSURANCE","2024-03-13",839,"2022-03-04",1041
4865,"John Hernandez","thomas39@example.com","8383 James Turnpike Apt. 645
Lake Susan, KY 04560",21,"Female","Health and safety adviser",8621,"HEALTH_INSURANCE","2023-11-10",840,"2023-01-28",9512
8683,"Jonathan Gray","cindy40@example.com","USCGC Barnes
FPO AE 41042",33,"Female","Banker",7188,"HEALTH_INSURANCE","2022-06-29",841,"2021-12-19",3159
1397,"Elizabeth Gilmore","gregoryanthony@example.org","0794 Anthony Mill Apt. 411
West Ryanville, VT 01405",27,"Female","Politician's assistant",4888,"HEALTH_INSURANCE","2022-04-02",842,"2022-12-26",1765
6422,"Robert Diaz","john82@example.org","95536 Shaw Mill Apt. 292
Lake Mario, CT 14932",23,"Male","Planning and development surveyor",4464,"AUTO_INSURANCE","2023-02-17",843,"2021-10-01",1977
7769,"Gregory Phillips","dennis10@example.net","0058 Anderson Neck Suite 838
Port Michael, WV 10922",24,"Male","Theatre director",1763,"HEALTH_INSURANCE","2022-04-24",844,"2021-11-08",4215
5975,"Kimberly Harper","ryandarryl@example.net","490 Fitzgerald Tunnel
East Brianbury, CO 09390",63,"Male","Administrator, local government",5873,"AUTO_INSURANCE","2022-09-16",845,"2022-06-12",8818
7827,"Stephen Bowers","ashleyalexander@example.org","3594 Cristian Circle Apt. 182
New Thomasside, SC 33075",58,"Female","Arboriculturist",3225,"AUTO_INSURANCE","2024-02-17",846,"2021-11-16",1446
2803,"Charles Lopez","sabrina43@example.com","137 Gonzalez Canyon
South Alice, NV 83183",39,"Female","Further education lecturer",8901,"HEALTH_INSURANCE","2022-06-10",847,"2022-12-09",5738
8259,"Anthony Cruz","zdalton@example.org","970 Roberta Harbor
South Jacobborough, KY 41789",32,"Female","Dentist",5001,"HEALTH_INSURANCE","2022-04-13",848,"2023-02-25",8331
2851,"Shannon Lopez","jstewart@example.com","325 Butler Village Suite 182
Boothside, NH 43748",52,"Female","Associate Professor",1296,"LIFE_INSURANCE","2022-04-08",849,"2021-07-29",5966
3722,"Hannah Johnson","adrian85@example.com","862 Jamie Mountains Apt. 260
Chapmanberg, WY 84884",41,"Male","Pathologist",7396,"HEALTH_INSURANCE","2023-01-29",850,"2021-11-04",1262
8870,"Katie Harris","janetrodriguez@example.org","94095 Daniel Port
New Chaseland, WY 66950",51,"Male","Occupational therapist",2663,"LIFE_INSURANCE","2023-09-17",851,"2022-09-21",2735
4894,"Catherine Ray","alexandra78@example.com","731 Todd Path Suite 842
Lambertstad, PA 02435",48,"Female","Operations geologist",8818,"LIFE_INSURANCE","2024-02-29",852,"2021-10-26",9635
6569,"Robert Burns DDS","boyerkyle@example.com","0903 Mendoza Hill
South Anthonyborough, WV 28561",43,"Male","Engineer, drilling",5166,"LIFE_INSURANCE","2022-05-15",853,"2023-01-22",4575
9118,"Martin Pratt","hughesphilip@example.com","2070 Kaitlyn Islands Apt. 180
Colemouth, KY 47762",47,"Male","Web designer",3577,"LIFE_INSURANCE","2022-12-10",854,"2022-06-21",5033
7384,"Stephanie Carter","frankcalderon@example.com","140 Lisa Estate Suite 824
Lake Ericchester, NJ 75421",23,"Female","Equality and diversity officer",1057,"AUTO_INSURANCE","2023-04-16",855,"2023-02-13",1373
5088,"Nicole Hobbs","qcarroll@example.com","PSC 6280, Box 4579
APO AE 03128",21,"Male","Designer, furniture",7507,"LIFE_INSURANCE","2023-12-04",856,"2021-11-16",2912
9499,"Andrew Morales","stephensonjennifer@example.org","1830 Stanton Knolls
Port Jacobmouth, WI 62458",28,"Female","Landscape architect",5958,"LIFE_INSURANCE","2022-10-07",857,"2022-06-12",5602
6305,"Sean Brown","margaret24@example.com","75949 Stacey Gardens Apt. 430
Lake Michael, IL 01961",64,"Male","Surveyor, land/geomatics",4266,"LIFE_INSURANCE","2023-06-05",858,"2022-07-07",5847
3314,"Parker Murray","dedwards@example.net","91565 Elliott Shoals
Cherryberg, CO 84521",24,"Female","Runner, broadcasting/film/video",5768,"AUTO_INSURANCE","2023-11-11",859,"2021-06-27",7726
1932,"Victoria Arnold","stevenbaker@example.net","1199 Kaufman Cape Apt. 111
Thomaston, ND 86859",32,"Female","Clinical biochemist",530,"LIFE_INSURANCE","2022-09-26",860,"2022-11-14",9802
8136,"Brittany Oconnell","petersonmatthew@example.org","37378 Sheila Corners Apt. 807
Lake Douglasshire, ND 58267",46,"Female","Journalist, newspaper",292,"LIFE_INSURANCE","2023-04-03",861,"2021-05-07",5419
8094,"Michael Hall","rbernard@example.org","78500 Sarah Square Apt. 610
Ericmouth, ID 91182",42,"Male","Outdoor activities/education manager",1019,"HEALTH_INSURANCE","2022-09-11",862,"2021-06-26",3061
8365,"Luis Holt","xaustin@example.com","96006 Edward Via Apt. 735
East Steven, GA 46538",43,"Female","Fish farm manager",5007,"LIFE_INSURANCE","2023-10-16",863,"2022-05-13",7386
4717,"Anthony Gonzalez","qstephens@example.org","7036 Leslie Pine Suite 634
North Melissaville, SD 98897",30,"Male","Ecologist",8240,"LIFE_INSURANCE","2022-12-04",864,"2021-09-10",1473
2162,"Matthew Carroll","yangkathryn@example.org","123 Jamie Flats Apt. 196
Port Justin, HI 49605",29,"Male","Pharmacologist",1962,"LIFE_INSURANCE","2023-02-23",865,"2022-01-29",4196
172,"Deborah Warren","xjackson@example.org","13350 Christopher Land
Brownborough, ID 91124",24,"Male","Games developer",6383,"LIFE_INSURANCE","2024-01-18",866,"2021-04-27",8660
2933,"Mary Novak","robertsonchristopher@example.net","43315 Michelle Pines
Michaelport, LA 03946",63,"Female","Archaeologist",1711,"HEALTH_INSURANCE","2023-09-02",867,"2022-12-15",1755
8744,"James Ross","richardkelly@example.com","8172 Alvarado Knoll Suite 119
Sharpborough, DC 91616",36,"Female","Chief Financial Officer",5449,"AUTO_INSURANCE","2022-09-21",868,"2023-01-22",3841
8705,"William Nguyen","brandonholland@example.org","3670 Richard Ford
Burkechester, ME 93477",43,"Female","Surveyor, insurance",7612,"AUTO_INSURANCE","2023-05-24",869,"2021-08-02",1902
8344,"Ricky Anderson","laura68@example.net","7531 Hendricks Extension Apt. 740
Williamside, ID 01565",19,"Female","Surveyor, quantity",243,"LIFE_INSURANCE","2023-11-21",870,"2022-09-14",6004
5514,"Melody Collins","ramosmeagan@example.org","Unit 1456 Box 0781
DPO AP 10005",32,"Male","Engineer, agricultural",1103,"HEALTH_INSURANCE","2023-08-24",871,"2022-04-07",8033
703,"Paula Vincent","smitheric@example.net","59858 Green Streets Suite 168
South Joelmouth, NY 54867",20,"Female","Special educational needs teacher",3657,"LIFE_INSURANCE","2023-09-13",872,"2022-02-27",9603
7503,"Kyle Reyes","teresa10@example.net","208 Griffith Mills Apt. 612
Port Charles, VT 71619",56,"Female","Scientist, water quality",1329,"HEALTH_INSURANCE","2023-10-03",873,"2021-08-08",5624
1348,"Mary Mccoy","tamaraduffy@example.com","59758 Williams Forks Apt. 479
New Michael, PA 39921",55,"Female","Armed forces technical officer",3471,"HEALTH_INSURANCE","2023-01-24",874,"2022-09-09",2406
6330,"Richard Adkins","ericharris@example.net","Unit 2023 Box 5826
DPO AA 88406",30,"Male","Programmer, multimedia",2252,"HEALTH_INSURANCE","2023-12-23",875,"2021-04-25",2149
279,"Bradley Johnson MD","rachel07@example.net","34173 Jennifer Freeway Apt. 152
Lake Melinda, MS 82816",50,"Male","Contracting civil engineer",7336,"AUTO_INSURANCE","2023-10-30",876,"2023-02-02",8949
7915,"Carlos Garcia","beckmelissa@example.com","172 Diaz Wall
Millerton, VI 93108",45,"Male","Government social research officer",67,"HEALTH_INSURANCE","2023-03-02",877,"2022-10-20",7886
1157,"Brenda Fox","yphelps@example.com","272 Peter Locks
Karenchester, NY 90658",18,"Female","Psychotherapist, child",5563,"HEALTH_INSURANCE","2022-10-05",878,"2022-11-05",2290
5875,"Dana Nolan","daviskaitlyn@example.net","6073 Dunn Expressway Suite 278
Adamshaven, AS 75112",48,"Female","Designer, television/film set",5785,"HEALTH_INSURANCE","2023-12-06",879,"2021-05-18",1562
4269,"Robert Newman","coxmarc@example.com","983 Joshua Plain Apt. 808
New Jennifer, AS 02739",32,"Female","Engineer, civil (contracting)",8920,"AUTO_INSURANCE","2023-11-11",880,"2022-07-18",5014
508,"Lisa Howard","sallen@example.org","12856 Gregory Station Apt. 788
Lake David, WA 62288",28,"Female","Facilities manager",3914,"HEALTH_INSURANCE","2024-03-12",881,"2021-06-09",9255
5571,"Tommy Howard","millerdaniel@example.net","20455 Scott Wall Apt. 041
Gomezville, TX 49453",33,"Male","Farm manager",5604,"HEALTH_INSURANCE","2023-09-03",882,"2023-02-09",9094
5506,"Walter Owens","huffmanchristopher@example.net","58757 Jessica Station
Spencerstad, NC 24858",59,"Female","Risk manager",1166,"HEALTH_INSURANCE","2024-02-16",883,"2021-09-02",1922
8590,"Benjamin Jenkins","rebecca96@example.org","79573 Palmer Ways
Kathrynburgh, ME 14870",62,"Female","Transport planner",5248,"HEALTH_INSURANCE","2023-04-10",884,"2021-04-15",8555
2981,"Andrew Vaughn","samuelthompson@example.org","63835 Shannon Mount
Alyssaburgh, ME 57101",20,"Female","IT trainer",756,"HEALTH_INSURANCE","2022-09-08",885,"2022-04-01",5244
9413,"Mason Rodgers","wjones@example.net","Unit 4813 Box 4089
DPO AE 34491",33,"Male","Chemist, analytical",5706,"LIFE_INSURANCE","2022-08-27",886,"2022-01-02",2055
4083,"Kyle Dudley","tkim@example.net","1209 Palmer Streets Suite 294
New George, ID 60093",64,"Male","Engineering geologist",7145,"LIFE_INSURANCE","2024-01-07",887,"2021-06-29",1502
5616,"Perry Cole","leejohn@example.net","001 King Rapids
Williamton, NM 03531",31,"Female","Outdoor activities/education manager",1569,"HEALTH_INSURANCE","2024-02-27",888,"2021-10-28",5025
7762,"Candace Guerrero","wobrien@example.net","6180 Salazar Lake
Lake Jamesland, SD 08805",29,"Male","Financial risk analyst",8969,"AUTO_INSURANCE","2022-07-06",889,"2022-05-18",6204
5424,"Pamela Jones","cmcdonald@example.net","9788 Nathan Street Apt. 790
Mathewmouth, MP 23896",50,"Male","IT consultant",738,"AUTO_INSURANCE","2023-10-16",890,"2022-11-30",8709
9827,"Brad Brewer","thomasstanley@example.org","4013 Lee Squares Apt. 697
Marissaborough, RI 20266",55,"Female","Wellsite geologist",2789,"LIFE_INSURANCE","2022-07-16",891,"2023-03-16",7101
698,"James Franklin","samanthawright@example.com","556 Carol Land Apt. 585
North Javier, PW 15531",21,"Male","Farm manager",2025,"LIFE_INSURANCE","2023-02-11",892,"2022-05-22",5840
9187,"Douglas Benton","aaron12@example.org","920 Justin Village
North Corey, DC 05546",32,"Male","Field trials officer",7854,"AUTO_INSURANCE","2024-03-08",893,"2021-04-17",4220
3975,"Joseph Martinez","melissa77@example.com","9726 Linda Crescent Suite 543
West Bettyborough, CO 09768",63,"Female","Osteopath",8472,"LIFE_INSURANCE","2023-05-17",894,"2022-12-26",9045
4854,"Jose Sutton","michaelreyes@example.com","1327 Johnson Trace
Leemouth, GA 56992",28,"Female","Race relations officer",8331,"HEALTH_INSURANCE","2023-05-22",895,"2021-08-09",1089
829,"Lonnie Hunter","abooth@example.org","098 Smith Valley
Adamsmouth, VI 08797",50,"Male","Television floor manager",5602,"HEALTH_INSURANCE","2023-05-03",896,"2021-04-07",8638
4700,"Lauren Morrow","rsanchez@example.com","36208 Hodges Turnpike Suite 181
West Jennifer, SC 47961",59,"Female","Careers adviser",1923,"LIFE_INSURANCE","2023-10-31",897,"2021-11-01",707
7204,"Richard Baker","rhondacox@example.org","241 Miller Villages Apt. 600
Port Nicolemouth, GU 56382",22,"Female","Mechanical engineer",615,"AUTO_INSURANCE","2022-07-21",898,"2023-01-02",3277
8307,"James Cook","ebarajas@example.org","783 Moore Island
North Timport, WA 15074",32,"Male","Communications engineer",7265,"AUTO_INSURANCE","2023-12-15",899,"2022-06-22",8137
8080,"David Guzman","qwilliams@example.com","50299 Brian Ports Apt. 000
Angelatown, MP 04890",21,"Male","Camera operator",8517,"LIFE_INSURANCE","2023-05-06",900,"2021-09-19",746
3272,"Michelle Williams","kellywest@example.org","86225 Steven Parks Apt. 215
Bowenhaven, NY 86758",30,"Female","Illustrator",312,"LIFE_INSURANCE","2024-01-06",901,"2022-07-28",86
188,"Danielle Baker","nathan49@example.net","USCGC Allen
FPO AE 66025",40,"Female","Buyer, industrial",3002,"AUTO_INSURANCE","2022-12-14",902,"2021-05-27",4900
1807,"Daniel Watson","mathew76@example.com","9526 Roberts Row Suite 778
Port Lindsey, OK 30753",35,"Male","Surveyor, quantity",7532,"HEALTH_INSURANCE","2023-12-11",903,"2021-06-21",3108
1644,"Lori Mitchell","cobblisa@example.com","PSC 6910, Box 2847
APO AE 54802",43,"Female","Biochemist, clinical",7804,"AUTO_INSURANCE","2023-11-06",904,"2022-10-25",6737
2504,"Daniel Roth","clarkzoe@example.com","944 Ruben Field Suite 784
Port Sarahstad, GU 45062",49,"Male","Legal executive",1136,"AUTO_INSURANCE","2022-10-23",905,"2021-08-25",2883
6636,"Brian Brown","jimjohnson@example.net","751 Jennifer Knolls Suite 388
East Suzanneborough, CO 91109",52,"Male","Minerals surveyor",143,"LIFE_INSURANCE","2023-06-26",906,"2022-04-16",9211
1417,"Patrick Rogers","michael49@example.com","978 Bradley Green Suite 676
South Benjamin, KY 09190",31,"Male","Engineer, mining",4735,"AUTO_INSURANCE","2023-08-27",907,"2022-08-25",3583
8760,"Michelle Lopez","gibsonstanley@example.net","56909 Ashley Extension
Williamhaven, CO 87754",33,"Male","Air cabin crew",1000,"HEALTH_INSURANCE","2023-01-18",908,"2022-05-27",3522
6333,"Chase Burton","davidchandler@example.org","776 Megan Villages Suite 129
Port Meganport, NV 57379",47,"Male","Statistician",1626,"LIFE_INSURANCE","2023-03-26",909,"2021-05-30",4482
1815,"Eric Scott","vazquezruth@example.com","Unit 6830 Box 9888
DPO AE 80291",50,"Male","Microbiologist",1332,"HEALTH_INSURANCE","2022-08-25",910,"2022-03-03",2259
1677,"Stephanie Watson","david02@example.com","1547 Dean Mountain
Moniquemouth, SC 98503",58,"Female","Engineer, electronics",1780,"LIFE_INSURANCE","2022-10-28",911,"2022-03-06",2429
3524,"Dorothy Hansen","patriciasmith@example.com","4908 Alexandria Ville Suite 857
West Troyview, OR 25247",53,"Female","Industrial buyer",1864,"LIFE_INSURANCE","2023-08-27",912,"2023-03-16",9009
2488,"Paul Jenkins","clementsjoseph@example.com","8426 Duran Hills Suite 947
Lynnmouth, OK 12772",30,"Male","Pharmacist, community",6344,"HEALTH_INSURANCE","2023-05-26",913,"2023-02-01",4531
993,"Brandon Ramirez","richard66@example.com","5534 Wells Locks Suite 607
Williamsonland, SD 31458",36,"Male","Illustrator",5091,"HEALTH_INSURANCE","2024-01-12",914,"2021-12-14",5180
7175,"Brenda Santiago","catherineacosta@example.org","05066 Williams Alley
West Karenhaven, PA 73786",57,"Female","Nurse, mental health",1399,"AUTO_INSURANCE","2022-07-24",915,"2021-12-12",6301
4066,"Lauren Watkins","pamelasmith@example.com","1787 Austin Mountain Apt. 589
North Randyburgh, ME 64063",49,"Male","Pharmacologist",2475,"HEALTH_INSURANCE","2024-01-16",916,"2022-06-25",5693
5226,"Austin Phillips","rparrish@example.org","7377 Nicole Port
West Carrieborough, MH 57976",61,"Male","Pathologist",1515,"LIFE_INSURANCE","2022-10-03",917,"2023-02-21",6267
9370,"Michelle King","maria45@example.net","5088 Trevor Glens
Lake Jerry, WV 77696",58,"Female","Engineer, land",6600,"LIFE_INSURANCE","2023-10-20",918,"2022-12-21",7066
43,"Jennifer Cantrell","hamiltontravis@example.com","3013 Ashley Cove Suite 451
East Kathrynstad, DE 35231",59,"Female","Surveyor, rural practice",6992,"AUTO_INSURANCE","2023-10-24",919,"2021-08-06",6252
9013,"Gina Shepherd","vwood@example.org","84343 Michael Brooks
Julieburgh, DE 30225",41,"Male","Conference centre manager",7879,"LIFE_INSURANCE","2022-10-24",920,"2021-07-04",1896
5988,"James Lee","wellsamy@example.org","PSC 5773, Box 4151
APO AP 40924",60,"Female","IT trainer",5083,"LIFE_INSURANCE","2023-03-19",921,"2021-08-02",6707
9160,"Tara Trujillo","garciachristopher@example.net","273 Blankenship Vista
South Johnburgh, DE 25413",27,"Male","Chemist, analytical",990,"HEALTH_INSURANCE","2023-11-13",922,"2022-04-06",4977
1576,"Gabrielle Cameron","cortezmichael@example.org","51013 Davis Track Apt. 719
South Brandonfurt, PA 29745",63,"Male","Arts administrator",2837,"LIFE_INSURANCE","2022-05-23",923,"2022-10-05",641
9778,"Linda Lewis","rossanthony@example.org","425 Mendez Passage
Valerieview, DE 29745",27,"Male","Barrister",5581,"HEALTH_INSURANCE","2022-08-25",924,"2022-11-16",4375
4272,"Jay Dalton","athornton@example.org","4797 Stephanie Locks
South Amy, NC 71647",44,"Female","Air cabin crew",350,"LIFE_INSURANCE","2022-05-27",925,"2022-11-24",3994
9470,"Priscilla Quinn","leeangela@example.org","542 Kevin Springs
Richardhaven, ME 70058",23,"Female","Ergonomist",5846,"HEALTH_INSURANCE","2022-06-13",926,"2021-07-28",3434
9321,"George Robertson","suarezdonna@example.com","6013 Lindsey Divide Apt. 075
Arthurshire, AR 85587",58,"Male","Advertising account executive",7631,"AUTO_INSURANCE","2024-01-22",927,"2021-07-12",8771
