"customer_id","customer_name","customer_email","customer_address","age","gender","occupation","policy_id","policy_type","policy_start_date","policy_days","claim_id","claim_date","claim_amount","claim_category","num_claims","total_claim_amount"
2594,"Paul Lamb","hodgesuzanne@example.com","PSC 9689, Box 5142
APO AE 28733",51,"Male","Surveyor, minerals",2915,"HEALTH_INSURANCE","2023-11-01",-220,NULL,NULL,NULL,NULL,"0",NULL
2617,"Kimberly Garcia","anthonygrimes@example.net","PSC 6966, Box 0657
APO AA 84207",61,"Male","Administrator, local government",2916,"AUTO_INSURANCE","2023-12-25",-274,2076,"2021-08-12","7259","High","1","7259"
4169,"Shannon Davis","markpatterson@example.net","52106 Sharon Plains Apt. 611
West Kyle, GA 72087",28,"Male","Production assistant, television",2917,"HEALTH_INSURANCE","2023-06-14",-80,NULL,NULL,NULL,NULL,"0",NULL
6783,"Terry Wheeler","diana94@example.com","650 Ford Inlet
Amberville, NC 15170",51,"Female","Research scientist (physical sciences)",2918,"HEALTH_INSURANCE","2023-06-03",-69,NULL,NULL,NULL,NULL,"0",NULL
2740,"Kristen Beck","nathaniel69@example.org","0044 Hailey Ridges Suite 327
South Courtneyport, NH 74980",48,"Male","Nurse, adult",2919,"AUTO_INSURANCE","2024-02-12",-323,NULL,NULL,NULL,NULL,"0",NULL
5477,"Richard Taylor","danielle99@example.com","64737 Marks Islands Apt. 973
West Micheal, MN 34526",24,"Female","Leisure centre manager",2920,"LIFE_INSURANCE","2023-03-19",7,NULL,NULL,NULL,NULL,"0",NULL
7597,"Kathleen Ramirez","cwilliams@example.org","50866 Ferguson Hill Apt. 376
Freemanville, MS 13029",59,"Female","Engineer, site",2921,"LIFE_INSURANCE","2022-09-12",195,NULL,NULL,NULL,NULL,"0",NULL
9636,"David Bishop","jonathanscott@example.net","406 Day Ports
Michaelshire, LA 69250",59,"Male","Professor Emeritus",2922,"AUTO_INSURANCE","2022-10-07",170,NULL,NULL,NULL,NULL,"0",NULL
5758,"Gloria Hull","ryan59@example.org","2059 Amanda Valleys Apt. 237
Markstad, SC 25433",46,"Female","Technical author",2923,"AUTO_INSURANCE","2022-03-29",362,1223,"2022-08-17","9742","High","2","13251"
6518,"Terri Porter","kimnguyen@example.org","8290 Montoya Hollow
Sarahport, ND 47651",33,"Male","Company secretary",2924,"HEALTH_INSURANCE","2023-11-03",-222,NULL,NULL,NULL,NULL,"0",NULL
1306,"Jackie Schultz","hebertsusan@example.com","25397 Willie Place Apt. 014
Stephanieburgh, DE 00551",43,"Male","Environmental health practitioner",2925,"HEALTH_INSURANCE","2023-05-16",-51,NULL,NULL,NULL,NULL,"2","7836"
1902,"Nancy Newton","ronaldfuller@example.net","4657 Johnson Extensions Apt. 019
Wrightmouth, CT 20333",20,"Female","Legal executive",2926,"AUTO_INSURANCE","2023-03-20",6,1411,"2021-04-29","3323","High","1","3323"
8687,"Andres Carney","davismichael@example.net","439 Fisher Shoals Suite 625
Maryshire, MP 23831",20,"Female","Clinical biochemist",2927,"HEALTH_INSURANCE","2023-10-17",-205,NULL,NULL,NULL,NULL,"0",NULL
5537,"Kenneth Mills","katie68@example.com","3074 Horton Land Apt. 677
Cortezport, AZ 33968",47,"Male","Engineer, aeronautical",2928,"HEALTH_INSURANCE","2023-04-02",-7,3957,"2022-08-17","2012","High","2","5217"
5537,"Kenneth Mills","katie68@example.com","3074 Horton Land Apt. 677
Cortezport, AZ 33968",47,"Male","Engineer, aeronautical",2928,"HEALTH_INSURANCE","2023-04-02",-7,1330,"2022-12-30","3205","High","2","5217"
5162,"Jared Torres","kevin98@example.com","167 Thomas Shoals Apt. 488
North Dawn, WY 49600",18,"Female","Colour technologist",2929,"HEALTH_INSURANCE","2023-01-02",83,NULL,NULL,NULL,NULL,"0",NULL
6737,"Leah Stevens","pamelaatkinson@example.org","044 Shannon Route Apt. 789
West Ryan, TN 27297",20,"Female","Medical secretary",2930,"HEALTH_INSURANCE","2023-09-24",-182,NULL,NULL,NULL,NULL,"0",NULL
9147,"John Rojas","denisematthews@example.org","29582 White Heights Suite 142
South Rachelside, MS 67208",34,"Female","Chartered loss adjuster",2931,"HEALTH_INSURANCE","2022-10-28",149,2756,"2022-05-26","1495","Medium","1","1495"
7625,"Lindsey Mejia","martinbailey@example.org","PSC 6771, Box 3426
APO AE 53974",32,"Female","Ceramics designer",2932,"HEALTH_INSURANCE","2023-12-13",-262,2747,"2021-11-07","3582","High","2","11316"
7625,"Lindsey Mejia","martinbailey@example.org","PSC 6771, Box 3426
APO AE 53974",32,"Female","Ceramics designer",2932,"HEALTH_INSURANCE","2023-12-13",-262,1432,"2021-11-01","7734","High","2","11316"
4972,"Sarah Roach","jamesthomas@example.org","08810 Douglas Summit
Ryanview, MP 30245",18,"Female","Tour manager",2933,"AUTO_INSURANCE","2022-10-06",171,4065,"2022-02-11","2714","High","2","7059"
7502,"Richard Robinson","williammyers@example.com","Unit 5861 Box 2624
DPO AE 52186",33,"Female","Metallurgist",2934,"HEALTH_INSURANCE","2023-01-01",84,NULL,NULL,NULL,NULL,"2","11410"
8126,"Gina Knox","franciscomorales@example.org","86081 Singh Flat Apt. 683
West Scottland, KY 41695",56,"Female","Museum/gallery conservator",2935,"LIFE_INSURANCE","2023-10-17",-205,1461,"2022-05-26","1802","Medium","1","1802"
4141,"James Tyler","smithcarlos@example.org","56508 Parker Divide Apt. 542
Brandontown, GA 83808",47,"Female","Engineer, maintenance",2936,"LIFE_INSURANCE","2023-01-27",58,3914,"2022-07-27","4342","High","2","12928"
2935,"Ronald Guzman","dmoore@example.org","Unit 8071 Box 7571
DPO AA 28334",25,"Female","Surveyor, commercial/residential",2937,"AUTO_INSURANCE","2023-11-18",-237,1031,"2021-05-04","3344","High","1","3344"
9521,"Jason Mosley","edwardserin@example.org","31980 Kevin Well
South Ashleychester, ND 14546",26,"Male","Designer, textile",2938,"HEALTH_INSURANCE","2023-03-16",10,3077,"2022-03-01","696","Medium","1","696"
1693,"Benjamin Johnson","linda50@example.com","4698 David Wells Apt. 325
North Melanieborough, LA 14036",57,"Female","Risk analyst",2939,"LIFE_INSURANCE","2022-08-13",225,NULL,NULL,NULL,NULL,"0",NULL
9028,"Joseph Fitzgerald","csmith@example.org","9624 Matthew Dale Suite 975
East Matthew, MO 85215",26,"Female","Sales executive",2940,"AUTO_INSURANCE","2023-01-21",64,3962,"2022-04-03","6477","High","3","19315"
5667,"Albert Shepard","ywalton@example.org","599 Baker Points
North Mary, MP 54600",25,"Female","Information systems manager",2941,"LIFE_INSURANCE","2022-05-04",326,827,"2022-04-27","9590","High","3","22631"
5551,"Kyle Turner","james92@example.com","05155 Mckenzie Fort
East John, AR 90721",41,"Female","Tour manager",2942,"AUTO_INSURANCE","2023-08-08",-135,NULL,NULL,NULL,NULL,"0",NULL
471,"Natalie Mcguire","jonesmeagan@example.com","65616 Kirk Forest
Hayleyhaven, SC 02177",41,"Female","Catering manager",2943,"AUTO_INSURANCE","2022-11-07",139,NULL,NULL,NULL,NULL,"0",NULL
1935,"Dr. Tracy Hughes MD","mclaughlinbrittany@example.com","66558 Debra Hill
South Eric, TX 17028",56,"Male","Administrator, sports",2944,"AUTO_INSURANCE","2023-11-09",-228,NULL,NULL,NULL,NULL,"0",NULL
3837,"Anthony Bradley","jennifernolan@example.org","9988 Washington Point Apt. 018
Port Richard, UT 11925",24,"Female","Horticultural consultant",2945,"LIFE_INSURANCE","2023-04-15",-20,NULL,NULL,NULL,NULL,"0",NULL
4433,"Monica Farley","ggomez@example.net","34448 Jeffrey Villages Suite 780
Frenchville, MN 03688",29,"Female","Agricultural consultant",2946,"AUTO_INSURANCE","2023-06-16",-82,NULL,NULL,NULL,NULL,"0",NULL
8890,"Paula Hendricks","krystalwallace@example.net","0146 Joel Expressway
Lake Andreaton, ME 55691",65,"Female","Clinical cytogeneticist",2947,"AUTO_INSURANCE","2023-02-09",45,NULL,NULL,NULL,NULL,"1","9184"
3262,"Russell Green","rachel84@example.net","480 David Track
Patrickshire, MP 03465",34,"Female","Physiotherapist",2948,"HEALTH_INSURANCE","2022-11-22",124,NULL,NULL,NULL,NULL,"0",NULL
6582,"Robin Howell","schultzbrent@example.org","067 Perez Forges
Wayneborough, GU 10168",22,"Male","Forensic psychologist",2949,"LIFE_INSURANCE","2023-04-17",-22,NULL,NULL,NULL,NULL,"1","3124"
2979,"Debbie Hamilton","wmcfarland@example.org","19143 Case Drive Apt. 335
Gomezstad, VA 55579",63,"Female","Optician, dispensing",2950,"LIFE_INSURANCE","2022-05-12",318,37,"2021-12-29","514","Medium","1","514"
5444,"Collin Barnes","carolinemurphy@example.net","Unit 0911 Box 3816
DPO AA 46412",57,"Male","Consulting civil engineer",2951,"HEALTH_INSURANCE","2022-11-25",121,NULL,NULL,NULL,NULL,"1","4398"
2878,"Robert Hess","gutierrezronald@example.com","74687 Adam Street
North Jamesland, RI 60456",56,"Male","Charity fundraiser",2952,"AUTO_INSURANCE","2023-06-27",-93,NULL,NULL,NULL,NULL,"0",NULL
7263,"Joseph Barajas","paul37@example.org","436 Gonzales Highway Suite 174
East Madelineton, CT 27235",40,"Male","Psychologist, occupational",2953,"HEALTH_INSURANCE","2024-01-23",-303,2742,"2022-10-21","8679","High","2","17879"
7263,"Joseph Barajas","paul37@example.org","436 Gonzales Highway Suite 174
East Madelineton, CT 27235",40,"Male","Psychologist, occupational",2953,"HEALTH_INSURANCE","2024-01-23",-303,512,"2022-09-12","9200","High","2","17879"
1981,"Justin Young","rlopez@example.net","16539 Moreno Plains Apt. 151
New Melissaland, CA 66414",54,"Male","Multimedia specialist",2954,"AUTO_INSURANCE","2023-04-27",-32,3990,"2022-08-23","5598","High","1","5598"
7182,"Amy Bailey","lewisjo@example.net","378 Miller Estate
Singletonview, IN 80434",43,"Female","Herbalist",2955,"LIFE_INSURANCE","2022-09-11",196,2547,"2023-01-14","8323","High","3","9516"
3302,"Barbara Martinez","uwilson@example.net","883 Lisa Port
New Andrewmouth, AK 77789",40,"Male","Education officer, museum",2956,"HEALTH_INSURANCE","2022-10-14",163,NULL,NULL,NULL,NULL,"1","2747"
7592,"Melissa Clark","stewartadam@example.net","4597 Jennifer Corner Suite 016
New Edward, FM 26983",53,"Male","Art gallery manager",2957,"AUTO_INSURANCE","2022-05-17",313,NULL,NULL,NULL,NULL,"1","6569"
9719,"Jeffrey Lambert II","erobinson@example.net","942 Gibbs Extensions Apt. 481
North Lawrence, MO 45492",39,"Female","Advertising art director",2958,"LIFE_INSURANCE","2022-05-24",306,NULL,NULL,NULL,NULL,"1","1029"
7187,"Sandra Knight","johnnybrown@example.com","988 Harper Ridge
East Pamelaborough, VA 69211",48,"Female","Metallurgist",2959,"HEALTH_INSURANCE","2022-11-28",118,NULL,NULL,NULL,NULL,"2","17220"
4683,"Ann Bryant","richardoconnor@example.net","6960 Daniel Ridges Apt. 372
North Samuel, HI 36315",48,"Female","Pathologist",2960,"LIFE_INSURANCE","2024-03-11",-351,NULL,NULL,NULL,NULL,"0",NULL
7107,"Jacob Bailey","sara41@example.org","9431 Norman Streets
Rojasburgh, AZ 87835",58,"Male","IT technical support officer",2961,"LIFE_INSURANCE","2022-12-18",98,NULL,NULL,NULL,NULL,"0",NULL
9992,"Calvin Mendoza","luis95@example.net","477 Harper Falls Apt. 992
Snyderberg, AL 53871",47,"Male","Archaeologist",2962,"HEALTH_INSURANCE","2022-06-07",292,NULL,NULL,NULL,NULL,"0",NULL
362,"Carolyn Bridges","rogersjennifer@example.org","79013 Bennett Path Suite 538
Nathanielland, VA 57149",23,"Female","Lighting technician, broadcasting/film/video",2963,"HEALTH_INSURANCE","2023-12-13",-262,NULL,NULL,NULL,NULL,"0",NULL
9548,"Stacey Li","richardsmith@example.org","2204 Ballard Pines Suite 845
Jeffreyland, CT 75343",32,"Female","Chief Executive Officer",2964,"LIFE_INSURANCE","2022-09-21",186,1570,"2022-02-25","575","Medium","2","3874"
1636,"Kristen Mendoza","xingram@example.net","411 Angela Knolls Apt. 345
Fryport, MP 39163",43,"Female","Passenger transport manager",2965,"LIFE_INSURANCE","2023-04-30",-35,3144,"2021-03-23","8471","High","1","8471"
5080,"Cody Mann","david11@example.com","8971 Kimberly Rapids
Hollyville, OK 54246",19,"Male","Psychologist, occupational",2966,"AUTO_INSURANCE","2023-03-16",10,2275,"2022-03-01","8716","High","3","22948"
5080,"Cody Mann","david11@example.com","8971 Kimberly Rapids
Hollyville, OK 54246",19,"Male","Psychologist, occupational",2966,"AUTO_INSURANCE","2023-03-16",10,4073,"2022-02-11","4532","High","3","22948"
8403,"Bonnie Coleman","mcmillanseth@example.com","94143 Cole Inlet
Port Madelinebury, IA 13468",25,"Female","Chief Operating Officer",2967,"AUTO_INSURANCE","2022-07-23",246,955,"2022-09-25","5517","High","1","5517"
6868,"Ronald Franklin","amandagardner@example.com","7857 Warner Ford Apt. 382
Scottberg, PA 46235",56,"Female","Music tutor",2968,"LIFE_INSURANCE","2022-06-21",278,3278,"2023-02-09","7439","High","2","17151"
6868,"Ronald Franklin","amandagardner@example.com","7857 Warner Ford Apt. 382
Scottberg, PA 46235",56,"Female","Music tutor",2968,"LIFE_INSURANCE","2022-06-21",278,4688,"2021-09-14","9712","High","2","17151"
9405,"Todd Sutton","jared36@example.org","4667 Sean Expressway
Sarahview, RI 90917",49,"Female","Charity officer",2969,"HEALTH_INSURANCE","2023-01-21",64,NULL,NULL,NULL,NULL,"0",NULL
2239,"Joshua Turner","patriciawaller@example.org","USNV Atkins
FPO AE 22412",44,"Male","Risk analyst",2970,"LIFE_INSURANCE","2024-02-19",-330,2078,"2022-02-15","9320","High","1","9320"
5392,"Tyler Morrow","paul67@example.org","552 Sarah Run Suite 068
East Kristieshire, WY 38549",63,"Female","Mining engineer",2971,"HEALTH_INSURANCE","2023-01-07",78,3723,"2023-03-09","5889","High","2","7024"
8510,"Barbara Jimenez","lunawyatt@example.net","14440 Victoria Stravenue Apt. 021
Port Leslie, HI 37541",27,"Female","Best boy",2972,"AUTO_INSURANCE","2022-04-23",337,NULL,NULL,NULL,NULL,"0",NULL
8908,"Grace Schmitt","anthony23@example.com","58418 Adrian Camp Suite 247
Tracyland, HI 33530",42,"Female","Travel agency manager",2973,"LIFE_INSURANCE","2022-04-17",343,4737,"2022-01-23","6920","High","1","6920"
6049,"Tyler Davis","cmorse@example.com","0044 Steven Shores
North Calvinstad, TX 64395",43,"Male","Industrial/product designer",2974,"AUTO_INSURANCE","2022-12-04",112,NULL,NULL,NULL,NULL,"0",NULL
7119,"Matthew Henderson","eric25@example.com","254 Steven Land Apt. 144
North Lynn, AK 41641",37,"Male","Transport planner",2975,"AUTO_INSURANCE","2022-12-05",111,3433,"2022-01-12","3810","High","1","3810"
7702,"Carlos Valdez","mreynolds@example.net","94245 Davis Forge Apt. 146
East Sarahmouth, TN 03921",23,"Female","Geologist, wellsite",2976,"AUTO_INSURANCE","2022-08-08",230,NULL,NULL,NULL,NULL,"0",NULL
1455,"Julia Mitchell","jillshelton@example.org","34578 Melissa Forge
West Grantton, VA 07186",46,"Female","Probation officer",2977,"AUTO_INSURANCE","2022-10-06",171,NULL,NULL,NULL,NULL,"0",NULL
9435,"Sean Davis","jlawson@example.net","0687 Antonio Point Suite 229
North Cynthia, GU 35892",61,"Female","Event organiser",2978,"AUTO_INSURANCE","2023-10-30",-218,NULL,NULL,NULL,NULL,"0",NULL
3980,"Adam Martinez","qmoody@example.org","10255 Rangel Plaza Suite 572
West Donaldhaven, OR 51349",63,"Female","Art gallery manager",2979,"LIFE_INSURANCE","2023-07-27",-123,NULL,NULL,NULL,NULL,"0",NULL
7662,"Amanda Hinton","mccarthydaniel@example.org","4143 Sarah Road Apt. 790
Port Carolborough, LA 67705",25,"Female","Systems developer",2980,"AUTO_INSURANCE","2022-12-27",89,NULL,NULL,NULL,NULL,"1","8537"
2455,"Mark Gray","clarkashley@example.org","12034 Charles Summit
South Samanthamouth, HI 96669",34,"Male","Plant breeder/geneticist",2981,"AUTO_INSURANCE","2022-10-20",157,NULL,NULL,NULL,NULL,"1","1709"
7809,"Mary Horn","richard08@example.org","485 Walker Keys Suite 139
Kimberlyfurt, UT 91802",55,"Male","Mining engineer",2982,"HEALTH_INSURANCE","2023-11-10",-229,NULL,NULL,NULL,NULL,"0",NULL
7400,"Samantha Jenkins","vjensen@example.com","PSC 5218, Box 6941
APO AA 95835",56,"Female","Teacher, primary school",2983,"AUTO_INSURANCE","2022-12-16",100,NULL,NULL,NULL,NULL,"0",NULL
3705,"Eric Mcguire","mperez@example.com","PSC 7838, Box 3409
APO AA 41804",21,"Female","Insurance underwriter",2984,"LIFE_INSURANCE","2022-09-07",200,4765,"2021-06-19","7706","High","3","21580"
3435,"Teresa Baker","samuel31@example.com","7926 Alexander Throughway
Adammouth, WY 51292",42,"Male","Accountant, chartered public finance",2985,"HEALTH_INSURANCE","2023-08-24",-151,NULL,NULL,NULL,NULL,"0",NULL
5599,"Brian Owens","edwin33@example.net","747 Susan Mission
Geraldfurt, NM 25295",54,"Female","Proofreader",2986,"LIFE_INSURANCE","2024-01-18",-298,NULL,NULL,NULL,NULL,"3","8539"
8773,"Cassandra Davis","annjacobson@example.com","26803 Cardenas Plains
Parkerville, WI 90694",26,"Female","Marketing executive",2987,"AUTO_INSURANCE","2024-01-28",-308,353,"2022-04-13","1863","Medium","2","4793"
6703,"Dr. Christina Vincent","courtneyanderson@example.net","25234 Smith Loop Suite 374
East Joshuaborough, WA 49715",23,"Female","Records manager",2988,"HEALTH_INSURANCE","2023-06-13",-79,NULL,NULL,NULL,NULL,"1","5197"
4748,"Holly Cordova","claire59@example.net","36338 Julia Village
Garyburgh, SC 59421",24,"Male","Financial risk analyst",2989,"HEALTH_INSURANCE","2023-02-13",41,NULL,NULL,NULL,NULL,"0",NULL
6483,"Taylor Reid","westdonald@example.com","383 Phelps Underpass Suite 723
Lake Davidberg, VA 66398",57,"Female","Engineer, manufacturing systems",2990,"AUTO_INSURANCE","2022-04-18",342,123,"2021-06-20","1415","Medium","1","1415"
5711,"Nicholas Casey","pattersonkeith@example.org","563 John Hill
Davidberg, NV 35680",58,"Female","International aid/development worker",2991,"LIFE_INSURANCE","2023-07-07",-103,NULL,NULL,NULL,NULL,"0",NULL
3489,"Brian Simmons","cward@example.net","22401 Patricia Circles
South Kristi, PR 27868",19,"Female","Mental health nurse",2992,"HEALTH_INSURANCE","2023-09-30",-188,NULL,NULL,NULL,NULL,"0",NULL
2904,"Catherine Allen","alexander56@example.org","66901 Brooke Junctions Suite 276
Paigeport, ID 39108",36,"Male","Oceanographer",2993,"LIFE_INSURANCE","2023-08-06",-133,NULL,NULL,NULL,NULL,"3","6464"
8858,"Zachary Smith","craiglittle@example.net","USNS Trevino
FPO AA 18228",43,"Male","Research scientist (maths)",2994,"LIFE_INSURANCE","2022-08-11",227,693,"2021-07-16","9004","High","3","12194"
8858,"Zachary Smith","craiglittle@example.net","USNS Trevino
FPO AA 18228",43,"Male","Research scientist (maths)",2994,"LIFE_INSURANCE","2022-08-11",227,2205,"2021-05-28","2248","High","3","12194"
8508,"Mario Wagner","jessicarussell@example.com","4993 Briggs Ports
Brianberg, KY 79428",36,"Male","Video editor",2995,"HEALTH_INSURANCE","2022-05-28",302,3001,"2023-02-01","2740","High","2","5492"
8508,"Mario Wagner","jessicarussell@example.com","4993 Briggs Ports
Brianberg, KY 79428",36,"Male","Video editor",2995,"HEALTH_INSURANCE","2022-05-28",302,381,"2021-12-06","2752","High","2","5492"
9317,"Garrett Rubio","robinsonjames@example.net","0490 Heather Station Suite 417
Mooreport, MD 65993",57,"Male","Surveyor, planning and development",2996,"AUTO_INSURANCE","2024-01-20",-300,NULL,NULL,NULL,NULL,"0",NULL
5406,"Victoria Smith","rreed@example.com","12729 Gray Drive Suite 839
Anthonyland, GU 15839",35,"Female","Futures trader",2997,"LIFE_INSURANCE","2023-07-13",-109,1447,"2021-06-15","4172","High","2","13138"
5406,"Victoria Smith","rreed@example.com","12729 Gray Drive Suite 839
Anthonyland, GU 15839",35,"Female","Futures trader",2997,"LIFE_INSURANCE","2023-07-13",-109,2804,"2023-01-18","8966","High","2","13138"
441,"Monica Holt","jamesmelendez@example.org","1406 Sanchez Ridge Suite 470
New Katherine, NC 24175",64,"Female","Optometrist",2998,"HEALTH_INSURANCE","2023-05-06",-41,NULL,NULL,NULL,NULL,"1","8143"
2705,"Elaine Rosales","kurtdavis@example.org","PSC 2060, Box 4371
APO AE 37072",30,"Male","Hospital doctor",2999,"HEALTH_INSURANCE","2024-03-06",-346,NULL,NULL,NULL,NULL,"0",NULL
9302,"William Miller","singhdiamond@example.net","6247 Scott Roads Suite 694
South Ryan, ND 51097",20,"Male","Horticultural consultant",3000,"LIFE_INSURANCE","2023-05-10",-45,1340,"2023-01-06","5933","High","2","12510"
9302,"William Miller","singhdiamond@example.net","6247 Scott Roads Suite 694
South Ryan, ND 51097",20,"Male","Horticultural consultant",3000,"LIFE_INSURANCE","2023-05-10",-45,508,"2022-10-08","6577","High","2","12510"
